# Star name mapping for asterisms.dat
# Format: HIP|Designation|CommonName
# Designation: Bayer (Alpha And) or Flamsteed (51 And)
# CommonName: proper name if any
# Generated from Celestia starnames.dat
# Total stars: 3293
88765|71 Oph|
88771|72 Oph|
88794|Omicron Her|
88817|100 Her B|
88818|100 Her A|
88866|Pi Pav|
88886|102 Her|
88899|101 Her|
88964|73 Oph|
89042|Iota Pav|
89112|Epsilon Tel|
89153|11 Sgr|
89172|104 Her|
89341|Mu Sgr|
89348|36 Dra|
89369|14 Sgr|
89439|15 Sgr|
89440|16 Sgr|
89448|37 Dra|
89594|38 Dra|
89642|Eta Sgr|
89773|105 Her|
89826|Kappa Lyr|
89861|106 Her|
89908|Phi Dra|
89918|74 Oph|
89925|108 Her|
89931|Delta Sgr|Kaus Media
89935|107 Her|t Her
89937|Chi Dra|
89962|Eta Ser|
90098|Xi Pav|
90133|Phi Oct|
90135|Zeta Sct|
90139|109 Her|
90156|39 Dra|b Dra
90185|Epsilon Sgr|Kaus Australis
90191|Mu Lyr|Al Athfar
90260|18 Sgr|
90289|21 Sgr|
90344|42 Dra|
90422|Alpha Tel|
90441|59 Ser|d Ser
90496|Lambda Sgr|Kaus Borealis
90568|Zeta Tel|
90595|Gamma Sct|
90642|60 Ser|c Ser
90797|Nu Pav|
90830|Delta1 Tel|
90844|61 Ser|
90853|Delta2 Tel|
90905|45 Dra|d Dra
90968|Kappa2 CrA|
90969|Kappa1 CrA|
90982|Theta CrA|
91004|24 Sgr|
91066|25 Sgr|
91117|Alpha Sct|
91262|Alpha Lyr|Vega
91322||e Ser
91689|26 Sgr|
91726|Delta Sct|
91755|46 Dra|c Dra
91792|Zeta Pav|
91845|Epsilon Sct|
91875|Lambda CrA|
91919|Epsilon1 Lyr|
91926|Epsilon2 Lyr|
91971|Zeta1 Lyr|
91973|Zeta2 Lyr|
91975|4 Aql|
92041|Phi Sgr|
92043|110 Her|
92111|28 Sgr|
92112|50 Dra|
92117|5 Aql|
92161|111 Her|
92175|Beta Sct|
92226|Mu CrA|
92294|Theta Pav|
92308|Eta1 CrA|
92382|Eta2 CrA|
92390|29 Sgr|
92398|Nu1 Lyr|
92405|Nu Lyr|
92420|Beta Lyr|Sheliak
92480|30 Sgr|
92512|Omicron Dra|
92524|8 Aql|
92609|Lambda Pav|
92614|112 Her|
92646|Kappa Tel|
92728|Delta1 Lyr|
92747|33 Sgr|
92761|Nu1 Sgr|
92782|Upsilon Dra|
92791|Delta2 Lyr|
92818|113 Her|
92824|Chi Oct|
92845|Nu2 Sgr|
92855|Sigma Sgr|Nunki
92862|13 Lyr|R Lyr
92946|Theta1 Ser|Alya
92951|Theta2 Ser|
92997|48 Dra|
93015|Kappa Pav|
93026|Eta Sct|
93051|64 Ser|
93057|Xi1 Sgr|
93085|Xi2 Sgr|
93148|Lambda Tel|
93163|Omega Pav|
93174|Epsilon CrA|
93179|10 Aql|
93194|Gamma Lyr|Sulafat
93203|11 Aql|
93244|Epsilon Aql|
93279|Lambda Lyr|
93340|49 Dra|
93408|16 Lyr|
93429|12 Aql|i Aql
93506|Zeta Sgr|Ascella
93526|14 Aql|g Aql
93542|Zeta CrA|
93683|Omicron Sgr|
93713|51 Dra|
93717|15 Aql|h Aql
93747|Zeta Aql|Deneb el Okab
93805|Lambda Aql|Al Thalimain 2
93815|Rho Tel|
93825|Gamma CrA|
93864|Tau Sgr|
93867|18 Aql|
93903|Iota Lyr|
93917|17 Lyr|
94005|Delta CrA|
94068|19 Aql|
94083|59 Dra|
94114|Alpha CrA|
94140|55 Dra|
94141|Pi Sgr|
94160|Beta CrA|
94302|53 Dra|
94311|19 Lyr|
94376|Delta Dra|Altais
94385|20 Aql|
94477|21 Aql|
94481|Eta Lyr|Aladfar
94490|54 Dra|
94620|1 Sge|
94643|Psi Sgr|
94648|Tau Dra|
94703|1 Vul|
94713|Theta Lyr|
94724|Tau Pav|
94727|22 Aql|
94779|Kappa Cyg|
94820|43 Sgr|d Sgr
94827|2 Vul|
94834|Omega1 Aql|
94885|23 Aql|
94913|24 Aql|
94982|28 Aql|
95002|Omega2 Aql|
95066|26 Aql|f Aql
95073|27 Aql|d Aql
95081|Pi Dra|
95168|Rho1 Sgr|
95176|Upsilon Sgr|
95188|Rho2 Sgr|
95241|Beta1 Sgr|Arkab
95260|3 Vul|
95261|Eta Tel|
95294|Beta2 Sgr|
95347|Alpha Sgr|Rukbat
95372|2 Cyg|
95398|2 Sge|
95447|31 Aql|b Aql
95477|Chi1 Sgr|
95498|4 Vul|
95501|Delta Aql|
95503|Chi3 Sgr|
95556|4 Cyg|
95560|5 Vul|
95564|50 Sgr|
95585|Nu Aql|
95656|Iota1 Cyg|
95771|Alpha Vul|
95785|8 Vul|
95793|35 Aql|c Aql
95818|7 Vul|
95853|Iota Cyg|
95932|Mu Tel|
95937|36 Aql|e Aql
95947|Beta1 Cyg|Albireo
95951|Beta2 Cyg|
96052|8 Cyg|
96100|Sigma Dra|Alsafi
96229|Mu Aql|
96275|9 Vul|
96295||Campbell's star
96302|9 Cyg|
96327|37 Aql|
96341|Iota Tel|
96387|11 Cyg|
96406|51 Sgr|h1 Sgr
96441|Theta Cyg|
96465|52 Sgr|h2 Sgr
96468|Iota Aql|Al Thalimain 1
96483|Kappa Aql|
96516|Epsilon Sge|
96556|42 Aql|
96665|Sigma Aql|
96683|Phi Cyg|
96693|14 Cyg|
96729|53 Sgr|
96757|Alpha Sge|Sham
96807|45 Aql|
96808|54 Sgr|e1 Sgr
96837|Beta Sge|
96895|16 Cyg|
96931|46 Aql|
96950|55 Sgr|e2 Sgr
96957|Chi Aql|
97077|10 Vul|
97118|15 Cyg|
97139|Psi Aql|
97165|Delta Cyg|
97229|Upsilon Aql|
97278|Gamma Aql|Tarazed
97290|56 Sgr|f Sgr
97295|17 Cyg|
97365|Delta Sge|
97421|Nu Tel|
97433|Epsilon Dra|Kin Yu
97473|Pi Aql|
97496|Zeta Sge|
97629|Chi Cyg|
97630|19 Cyg|
97635|20 Cyg|d Cyg
97649|Alpha Aql|Altair
97650|51 Aql|
97675|Omicron Aql|
97679|12 Vul|
97783|57 Sgr|
97796|9 Sge|
97804|Eta Aql|
97870|23 Cyg|
97886|13 Vul|
97928|56 Aql|
97938|Xi Aql|
97966|57 Aql A|
97967|57 Aql B|
97980|58 Aql|
98032|Iota Sgr|
98036|Beta Aql|Alshain
98055|Psi Cyg|
98066|Omega Sgr|
98068|22 Cyg|
98085|10 Sge|
98103|Phi Aql|
98110|Eta Cyg|
98162|59 Sgr|b Sgr
98234|11 Sge|
98258|61 Sgr|g Sgr
98337|Gamma Sge|
98353|60 Sgr|
98375|14 Vul|
98401|69 Dra|
98412|Theta1 Sgr|
98421|Theta2 Sgr|
98425|25 Cyg|
98438|13 Sge|
98478|Mu1 Pav|
98495|Epsilon Pav|
98543|15 Vul|
98571|26 Cyg|e Cyg
98583|64 Dra|e Dra
98624|Mu2 Pav|
98633|63 Sgr|
98636|16 Vul|
98658|65 Dra|
98688|62 Sgr|c Sgr
98702|Rho Dra|
98819|15 Sge|
98823|Tau Aql|
98844|62 Aql|
98920|Eta Sge|
98953|65 Sgr|
98962|66 Dra|
99031|27 Cyg|b1 Cyg
99080|17 Vul|
99120|Xi Tel|
99171|64 Aql|
99240|Delta Pav|
99255|Kappa Cep|
99303|28 Cyg|b2 Cyg
99352|Theta Sge|
99404|18 Vul|
99473|Theta Aql|
99500|68 Dra|
99518|19 Vul|
99529|Xi1 Cap|
99531|20 Vul|
99572|Xi Cap|
99631|66 Aql|
99639|30 Cyg|
99655|33 Cyg|
99675|Omicron1 Cyg|V695 Cyg
99738|21 Vul|
99742|Rho Aql|
99770|29 Cyg|b3 Cyg
99848|Omicron2 Cyg|
99853|22 Vul|
99874|23 Vul|
99913|18 Sge|
99918|3 Cap|
99951|24 Vul|
100027|Alpha1 Cap|
100044|34 Cyg|P Cyg
100062|4 Cap|
100064|Alpha2 Cap|Algedi
100108|36 Cyg|
100122|35 Cyg|
100195|Sigma Cap|
100221|71 Dra|
100310|Nu Cap|
100325|Beta2 Cap|
100345|Beta Cap|Dabih
100435|25 Vul|
100453|Gamma Cyg|Schedir
100469|Kappa1 Sgr|
100587|39 Cyg|
100591|Kappa2 Sgr|
100751|Alpha Pav|Peacock
100859|43 Cyg|
100881|Pi Cap|
100907|40 Cyg|
100965|75 Dra|
100977|68 Aql|
101027|Rho Cap|
101067|42 Cyg|
101076|41 Cyg|
101082|74 Dra|
101093|Theta Cep|
101101|69 Aql|
101120|Omicron Cap B|
101123|Omicron Cap A|
101138|Omega1 Cyg|
101160|1 Del|
101214|44 Cyg|
101243|Omega2 Cyg|
101260|73 Dra|Af Dra
101421|Epsilon Del|Al Dhanab al Dulfim
101474|47 Cyg|
101477|Nu Mic|
101483|Eta Del|
101589|Zeta Del|
101612|Phi1 Pav|
101641|26 Vul|
101692|70 Aql|
101716|27 Vul|
101765|48 Cyg|
101769|Beta Del|Rotanev
101772|Alpha Ind|
101773|Rho Pav|
101800|Iota Del|
101847|71 Aql|l Aql
101867|29 Vul|
101868|28 Vul|
101882|Theta Del|
101916|Kappa Del|
101923|Tau Cap|
101936|1 Aqr|
101958|Alpha Del|Sualocin
101983|Phi2 Pav|
101984|Upsilon Cap|
102066|49 Cyg|
102080|10 Del|
102098|Alpha Cyg|Deneb
102125|Mu2 Oct|
102157|Upsilon Pav|
102162|Mu1 Oct|
102177|51 Cyg|
102208|76 Dra|
102253|4 Cep|
102281|Delta Del|
102333|Eta Ind|
102388|30 Vul|
102395|Beta Pav|
102422|Eta Cep|
102453|52 Cyg|
102485|Psi Cap|
102487|17 Cap|
102488|Epsilon Cyg|
102531|Gamma1 Del|
102532|Gamma2 Del|
102589|Lambda Cyg|
102618|Epsilon Aqr|Albali
102624|3 Aqr|k Aqr
102633|13 Del|
102693|Iota Mic|
102724|55 Cyg|
102773|Sigma Pav|
102790|Zeta Ind|
102805|15 Del|
102819|14 Del|
102831|Alpha Mic|
102843|56 Cyg|
102945|4 Aqr|
102950|Iota Ind|
102978|Omega Cap|
102989|Beta Mic|
103004|31 Vul|
103005|5 Aqr|
103045|Mu Aqr|
103089|57 Cyg|
103200|32 Vul|
103226|19 Cap|
103227|Beta Ind|
103294|17 Del|
103298|16 Del|
103401|7 Aqr|
103413|Nu Cyg|
103511|33 Vul|
103527|18 Del|
103569|Epsilon Equ|
103616|20 Cap|
103632|59 Cyg|f1 Cyg
103682|11 Aqr|
103732|60 Cyg|
103738|Gamma Mic|
103882|Zeta Mic|
103981|12 Aqr|
104019|Eta Cap|
104031|3 Equ|
104043|Alpha Oct|
104060|Xi Cyg|
104085|Mu Ind|
104101|4 Equ|
104139|Theta Cap|
104148|Delta Mic|
104177|Eta Mic|
104194|63 Cyg|f2 Cyg
104214|61 Cyg A|
104217|61 Cyg B|
104234|24 Cap|
104365|Chi Cap|
104382|Sigma Oct|
104452|27 Cap|
104459|Nu Aqr|
104521|Gamma Equ|
104538|6 Equ|
104732|Zeta Cyg|
104755|Omicron Pav|
104858|Delta Equ|
104887|Tau Cyg|
104963|Phi Cap|
104974|29 Cap|
104987|Alpha Equ|Kitalpha
105102|Sigma Cyg|
105138|Upsilon Cyg|
105140|Epsilon Mic|
105143|30 Cap|
105164|15 Aqr|
105168|31 Cap|
105186|68 Cyg|
105199|Alpha Cep|Alderamin
105268|6 Cep|
105319|Theta Ind|
105382|Theta1 Mic|
105412|16 Aqr|
105413|9 Equ|
105502|1 Peg|
105515|Iota Cap|
105570|Beta Equ|
105574|17 Aqr|
105665|33 Cap|
105668|18 Aqr|
105696|Theta2 Mic|
105729|20 Aqr|
105761|19 Aqr|
105767|21 Aqr|
105811|69 Cyg|
105841|Gamma Ind|
105858|Gamma Pav|
105881|Zeta Cap|
105928|35 Cap|
105942|70 Cyg|
105966|35 Vul|
105972|7 Cep|
106032|Beta Cep|Alfirk
106039|36 Cap|b Cap
106067|5 PsA|
106093|71 Cyg|g Cyg
106140|2 Peg|
106278|Beta Aqr|Sadalsuud
106327|Xi Gru|
106340|6 PsA|
106481|Rho Cyg|
106551|72 Cyg|
106559|37 Cap|
106654|8 PsA|
106703|7 PsA|
106711|74 Cyg|
106723|Epsilon Cap|
106783|3 Peg|
106786|Xi Aqr|
106787|5 Peg|
106801|9 Cep|
106856|4 Peg|
106944|25 Aqr|d Aqr
106985|Gamma Cap|Nashira
106999|75 Cyg|
107089|Nu Oct|
107095|42 Cap|
107097|76 Cyg|
107119|11 Cep|
107128|41 Cap|
107136|Pi1 Cyg|Azelfafage
107144|26 Aqr|
107151|7 Peg|
107162|77 Cyg|
107188|Kappa Cap|
107232|44 Cap|
107253|79 Cyg|
107259|Mu Cep|The Garnet Star
107302|45 Cap|
107310|Mu1 Cyg|
107315|Epsilon Peg|Enif
107348|9 Peg|
107354|Kappa Peg|
107380|Iota PsA|
107382|46 Cap|c Cap
107418|Nu Cep|
107472|12 Peg|
107487|47 Cap|
107517|Lambda Cap|
107533|Pi2 Cyg|
107556|Delta Cap|Deneb Algedi
107575|11 Peg|
107586|12 Cep|
107608|Theta PsA|
107763|14 Peg|
107788|13 Peg|
107835|Omicron Ind|
107843|Lambda Oct|
107975|15 Peg|
108022|16 Peg|
108036|Mu Cap|
108085|Gamma Gru|Al Dhanab
108165|13 Cep|
108281|Pi Ind|
108339|17 Peg|
108431|Delta Ind|
108478|Kappa1 Ind|
108535|16 Cep|
108612|18 Peg|
108661|Eta PsA|
108691|28 Aqr|
108693|20 Peg|
108699|19 Peg|
108772|14 Cep|
108797|29 Aqr|
108868|30 Aqr|
108870|Epsilon Ind|
108874|Omicron Aqr|
108875|21 Peg|
108917|Xi Cep|Kurhah
108924|18 Cep|
108952|13 PsA|
108991|32 Aqr|
109005|20 Cep|
109017|19 Cep|
109056|23 Peg|
109068|Nu Peg|
109074|Alpha Aqr|Sadalmelik
109081|Kappa2 Ind|
109111|Lambda Gru|
109139|Iota Aqr|
109176|Iota Peg|
109240|25 Peg|
109268|Alpha Gru|Alnair
109285|Mu PsA|
109289|Upsilon PsA|
109332|35 Aqr|
109352|Pi1 Peg|
109400|24 Cep|
109410|Pi Peg|
109422|Tau PsA|
109427|Theta Peg|Biham
109458|28 Peg|
109472|38 Aqr|e Aqr
109492|Zeta Cep|
109556|Lambda Cep|
109624|39 Aqr|
109786|41 Aqr|
109789|Lambda PsA|
109857|Epsilon Cep|
109908|Mu1 Gru|
109937|1 Lac|
109973|Mu2 Gru|
110000|42 Aqr|
110003|Theta Aqr|Ancha
110023|44 Aqr|
110078|Psi Oct|
110103|25 Cep|
110130|Alpha Tuc|
110179|45 Aqr|
110256|Epsilon Oct|
110273|Rho Aqr|
110298|30 Peg|
110351|2 Lac|
110371|32 Peg|
110386|31 Peg|
110391|47 Aqr|
110395|Gamma Aqr|Sadachbia
110478|Pi1 Gru|
110506|Pi2 Gru|
110529|49 Aqr|
110538|Beta Lac|
110548|33 Peg|
110578|51 Aqr|
110602|50 Aqr|
110609|4 Lac|
110618|Nu Ind|
110672|Pi Aqr|Seat
110778|53 Aqr|
110785|34 Peg|
110787|Rho1 Cep|
110817|26 Cep|
110838|Delta Tuc|
110882|35 Peg|
110893||Kruger 60
110936|Nu Gru|
110960|Zeta1 Aqr|
110986|36 Peg|
110991|Delta Cep|
110997|Delta1 Gru|
111022|5 Lac|
111043|Delta2 Gru|
111056|Rho Cep|
111062|37 Peg|
111068|38 Peg|
111086|56 Aqr|
111104|6 Lac|
111123|Sigma Aqr|
111138|Zeta PsA|
111169|Alpha Lac|
111188|Beta PsA|
111196|Upsilon Oct|
111200|58 Aqr|
111278|39 Peg|
111310|Nu Tuc|
111394|60 Aqr|
111449|Upsilon Aqr|
111497|Eta Aqr|
111532|31 Cep|
111546|8 Lac|
111594|Sigma1 Gru|
111643|Sigma2 Gru|
111674|9 Lac|
111710|Kappa Aqr|
111797|30 Cep|
111810|40 Peg|
111841|10 Lac|
111884|41 Peg|
111944|11 Lac|
111954|Epsilon PsA|
112029|Zeta Peg|Homam
112031|12 Lac|
112051|Omicron Peg|
112102|19 PsA|
112122|Beta Gru|
112158|Eta Peg|Matar
112179|67 Aqr|
112203|Rho Gru|
112211|66 Aqr|g Aqr
112242|13 Lac|
112247||Babcock's star
112358|45 Peg|
112374|Eta Gru|
112405|Beta Oct|
112440|Lambda Peg|
112447|Xi Peg|
112529|68 Aqr|
112542|Tau1 Aqr|
112615|70 Aqr|
112623|Epsilon Gru|
112716|Tau Aqr|
112724|Iota Cep|
112748|Mu Peg|Sadalbari
112778|14 Lac|
112781|Xi Oct|
112862|21 PsA|
112917|15 Lac|
112935|Sigma Peg|
112948|Gamma PsA|
112961|Lambda Aqr|
113031|74 Aqr|
113044|Tau1 Gru|
113127|78 Aqr|
113136|Delta Aqr|Skat
113137|Rho Ind|
113148|77 Aqr|
113167|1 Psc|
113186|Rho Peg|
113246|Delta PsA|
113281|16 Lac|
113307|Tau3 Gru|
113357|51 Peg|
113368|Alpha PsA|Fomalhaut
113503|52 Peg|
113521|2 Psc|
113610|3 Psc|
113638|Zeta Gru|
113674|81 Aqr|
113726|Omicron And|
113781|82 Aqr|
113788|2 And|
113860|Pi PsA|
113881|Beta Peg|Scheat
113889|Beta Psc|Fum al Samakah
113919|3 And|
113957|Kappa Gru|
113963|Alpha Peg|Markab
113996|83 Aqr|h Aqr
114104|1 Cas|
114119|86 Aqr|c1 Aqr
114131|Theta Gru|
114132|Upsilon Gru|
114144|55 Peg|
114155|56 Peg|
114200|4 And|
114210|5 And|
114222|Pi Cep|
114273|5 Psc|
114341|88 Aqr|c2 Aqr
114347|57 Peg|
114365|2 Cas|
114375|89 Aqr|
114389|58 Peg|
114421|Iota Gru|
114430|6 And|
114520|59 Peg|
114526|60 Peg|
114570|7 And|
114622||Bradley 3077
114724|Phi Aqr|
114844|61 Peg|
114855|Psi1 Aqr|
114939|Chi Aqr|Situla
114971|Gamma Psc|
114996|Gamma Tuc|
115022|8 And|
115033|Psi2 Aqr|
115054|Phi Gru|
115065|9 And|
115088|Omicron Cep|
115102|Gamma Scl|
115115|Psi3 Aqr|
115126|94 Aqr|
115142|96 Aqr|
115152|11 And|
115191|10 And|
115227|7 Psc|
115250|Tau Peg|
115271|63 Peg|
115280|12 And|
115355|64 Peg|
115404|97 Aqr|
115407|65 Peg|
115438|98 Aqr|b1 Aqr
115444|66 Peg|
115590|4 Cas|
115591|67 Peg|
115623|Upsilon Peg|
115669|99 Aqr|b2 Aqr
115713|Omicron Gru|
115738|Kappa Psc|
115755|13 And|
115768|9 Psc|
115806|69 Peg|
115830|Theta Psc|
115836|Tau Oct|
115919|70 Peg|
116076|14 And|
116118|100 Aqr|
116146|13 Psc|
116231|Beta Scl|
116247|101 Aqr|b3 Aqr
116264|71 Peg|
116310|72 Peg|
116323|14 Psc|
116354|15 And|
116355|73 Peg|
116389|Iota Phe|
116495|16 Psc|
116584|Lambda And|
116592|74 Peg|
116611|75 Peg|
116631|Iota And|
116709|18 And|
116727|Gamma Cep|Errai
116737|Theta Phe|
116758|Omega1 Aqr|
116771|Iota Psc|
116805|Kappa And|
116820|Mu Scl|
116889|103 Aqr|
116901|104 Aqr|
116928|Lambda Psc|
116971|Omega2 Aqr|
117020|77 Peg|
117073|78 Peg|
117089|106 Aqr|i1 Aqr
117218|107 Aqr|i2 Aqr
117221|Psi And|
117245|19 Psc|
117301|Tau Cas|
117315|Sigma Phe|
117375|20 Psc|
117447|6 Cas|
117452|Delta Scl|
117491|21 Psc|
117500|79 Peg|
117628|80 Peg|
117629|108 Aqr|i3 Aqr
117683|22 Psc|
117689|Gamma1 Oct|
117718|Phi Peg|
117730|82 Peg|
117761|24 Psc|
117774|25 Psc|
117863|Rho Cas|
117927|26 Psc|
118027||V Cep
118114|Gamma2 Oct|
118121|Eta Tuc|
118131|Psi Peg|
118178|1 Cet|
118209|27 Psc|
118234|Pi Phe|
118243|Sigma Cas|
118268|Omega Psc|
118322|Epsilon Tuc|
